Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
der,Other,242384E_coliDH5_01436,-1.094523675,29.93618966,-8.652422395,0.0000005116337362,0.000008140269169,6.240559854,19,-9.88811384,0.00000004840167313,0.00000105342132,Significant,7.315139626
leuC_2,Other,242384E_coliDH5_01198,2.760454269,29.29507169,9.43730213,0.0000001780038752,0.000003509871283,7.339836784,4,9.833383569,0.000000052120909,0.000001123765767,Significant,7.282988019
bioD1_1,Other,242384E_coliDH5_00120,1.564339314,26.4307096,9.702512056,0.0000001264307351,0.000002678612909,7.695798836,2,9.712555298,0.00000006144224709,0.000001312474667,Significant,7.21153291
rnpA,Other,242384E_coliDH5_03005,2.549461895,22.85151463,10.69456559,0.00000003734857677,0.0000009573685178,8.963082463,1,9.68918416,0.00000006344013882,0.000001342719268,Significant,7.197635875
yibA_1,Other,242384E_coliDH5_02892,-4.026314445,22.39719847,-9.750237326,0.0000001189712026,0.000002664723927,7.759058164,1,-9.649137676,0.00000006702461117,0.000001405688891,Significant,7.173765697
purE,Other,242384E_coliDH5_04034,1.768977749,28.7047179,9.074813758,0.0000002874819548,0.000005141247052,6.840855036,6,9.572578663,0.00000007448549979,0.000001548090523,Significant,7.127928264
uxaC,Other,242384E_coliDH5_01933,-3.305013676,28.31056573,-9.899272996,0.00000009853592206,0.000002273223722,7.955065461,1,-9.555275706,0.00000007629017083,0.000001571441287,Significant,7.117531413
gabD,Other,242384E_coliDH5_03427,-0.9836474204,29.12283599,-8.36420918,0.0000007669833278,0.00001078921059,5.818862148,13,-9.527452997,0.00000007928944292,0.000001618767653,Not Significant,7.100784633
gatZ,Other,242384E_coliDH5_03106,4.180922761,28.01143607,9.565349576,0.0000001507675879,0.000003051059872,7.512644598,1,9.515644767,0.00000008059974395,0.000001631084292,Significant,7.093666338
nifJ,Other,242384E_coliDH5_03589,2.288414718,28.57221115,10.83993442,0.00000003147373018,0.0000008345965003,9.140713031,1,9.508421979,0.00000008141246742,0.00000163320489,Significant,7.089309083
pepB,Other,242384E_coliDH5_01448,1.230804595,29.67323905,8.712664887,0.000000470682408,0.000007638666559,6.327448386,8,9.435834271,0.00000009007721316,0.000001789016746,Significant,7.045385059
unknown,Other,242384E_coliDH5_03597,3.335551905,23.7030826,9.735486522,0.0000001212256023,0.000002678612909,7.739531801,1,9.4306644,0.00000009073036813,0.000001789016746,Significant,7.042247327
tauD,Other,242384E_coliDH5_04249,-5.258127653,25.34165662,-9.281418418,0.0000002183835443,0.000004198423639,7.127046041,1,-9.400329278,0.00000009466491185,0.000001850779251,Significant,7.023810965
asd,Other,242384E_coliDH5_01666,1.283720301,31.78218733,8.54104079,0.0000005976089472,0.000009183128079,6.078776679,13,9.377443112,0.00000009775225368,0.000001895079405,Significant,7.009873221
hexR,Other,242384E_coliDH5_02262,3.7340333,23.57859816,9.518237109,0.0000001602356397,0.000003186755351,7.449269787,1,9.370811598,0.00000009866655998,0.000001896864616,Significant,7.005830013
rbsD,Other,242384E_coliDH5_03980,1.608313588,27.73734392,9.251643831,0.0000002271457642,0.000004295289164,7.086096626,2,9.310563349,0.0000001073984561,0.000002047671391,Significant,6.969001962
ssuA,Other,242384E_coliDH5_00278,-2.444439998,21.59122458,-10.2636036,0.00000006272276062,0.000001507306341,8.424620635,1,-9.296625051,0.0000001095323897,0.000002071239533,Significant,6.960457437
mraZ,Other,242384E_coliDH5_01205,-0.9980449494,26.59856992,-8.873841507,0.000000377276464,0.00000639982943,6.557818649,4,-9.28758806,0.0000001109398019,0.000002080797747,Not Significant,6.954912614
trpA,Other,242384E_coliDH5_02127,-1.095312782,31.44321495,-8.304239352,0.0000008354040412,0.00001154058158,5.729852296,13,-9.273794042,0.0000001131249636,0.000002104671702,Significant,6.946441548
dhaL,Other,242384E_coliDH5_03764,2.189131915,27.34859132,10.62575834,0.00000004052614896,0.000001027404677,8.878311226,1,9.25364599,0.0000001163986297,0.000002131203482,Significant,6.934052132
argA,Other,242384E_coliDH5_01757,1.225421679,27.7403783,8.982941405,0.0000003253408333,0.000005686070473,6.712042728,3,9.205712782,0.0000001245950351,0.00000226331296,Significant,6.904499263
gdhA,Other,242384E_coliDH5_00676,1.221582381,32.62110026,8.240703093,0.0000009149867457,0.0000125647287,5.635067119,22,9.199444897,0.0000001257110002,0.000002265744355,Significant,6.900626718
argC,Other,242384E_coliDH5_02882,1.944014359,28.13272237,8.988573043,0.0000003228744664,0.000005686041176,6.719966469,2,9.152907177,0.0000001343337428,0.000002402387169,Significant,6.871814885
murQ,Other,242384E_coliDH5_01359,2.943418892,23.4509005,9.59897141,0.0000001443746295,0.000002947542215,7.557726066,1,9.146993535,0.0000001354733148,0.000002404130287,Significant,6.868146242
rbsA_2,Other,242384E_coliDH5_03979,1.261645533,29.11813099,8.495506482,0.0000006370479741,0.000009481739846,6.012209784,5,8.969423139,0.0000001749056451,0.000003080208575,Significant,6.757196173
unknown,Other,242384E_coliDH5_02954,-1.112025598,27.10359842,-8.759835368,0.0000004410442981,0.000007320066156,6.395184113,3,-8.955479954,0.0000001784765421,0.000003119283202,Significant,6.748418857
oppD,Other,242384E_coliDH5_02198,3.093456295,24.21950421,9.213953251,0.0000002387754956,0.000004478496491,7.034118644,1,8.900726698,0.000000193259767,0.000003352257762,Significant,6.713858548
rpoS,Other,242384E_coliDH5_01834,-1.360686288,28.74942889,-8.427065418,0.000000701592746,0.00001011319053,5.911684859,5,-8.877848495,0.0000001998141171,0.000003440083344,Significant,6.699373832
sufA,Other,242384E_coliDH5_00599,-1.799079472,25.5190775,-8.708368564,0.0000004734847499,0.000007638666559,6.321265947,2,-8.849140965,0.0000002083715269,0.00000353465524,Significant,6.681161626
sufE,Other,242384E_coliDH5_00594,-1.932620591,24.98705202,-10.53139398,0.00000004535917335,0.000001137430575,8.761319937,1,-8.832558209,0.0000002134898706,0.000003595044755,Significant,6.670622726
argB,Other,242384E_coliDH5_02883,2.439866649,28.54888371,8.467992929,0.0000006622058696,0.000009669043932,5.971866488,4,8.823600661,0.0000002163096074,0.00000361613235,Significant,6.664924191
yeeD,Other,242384E_coliDH5_04108,3.55785431,22.87399254,8.888827624,0.0000003696501467,0.000006364051406,6.579084505,1,8.769446525,0.0000002342139144,0.000003887276981,Significant,6.630387308
uhpA,Other,242384E_coliDH5_02969,2.288569856,22.88757281,9.669799274,0.0000001318294867,0.000002715452017,7.652299198,1,8.745310815,0.0000002426904797,0.000003999192404,Significant,6.61494726
artJ,Other,242384E_coliDH5_00202,3.040210578,29.0685445,8.378047107,0.0000007520534109,0.00001064409337,5.839338563,3,8.703177046,0.0000002582717509,0.000004225765456,Significant,6.587923093
panB,Other,242384E_coliDH5_01257,1.258536863,29.30677707,8.451179533,0.0000006780955273,0.000009838782273,5.947167873,3,8.682575923,0.0000002662704429,0.000004325957124,Significant,6.574677039
leuD,Other,242384E_coliDH5_01197,2.56000293,27.53817669,8.418486149,0.0000007101590227,0.00001011319053,5.899043777,2,8.666001162,0.0000002728951339,0.000004373461357,Significant,6.564004208
exbD,Other,242384E_coliDH5_03935,-2.440716152,24.41901812,-9.375631618,0.0000001929414717,0.000003772169281,7.255972203,1,-8.665777061,0.0000002729858844,0.000004373461357,Significant,6.563859809
nrdI,Other,242384E_coliDH5_03414,-2.759736801,21.64433302,-9.093087505,0.0000002805246691,0.000005091395221,6.86636175,1,-8.650334479,0.0000002793165926,0.000004444023304,Significant,6.553903265
ilvB,Other,242384E_coliDH5_02971,1.66383174,27.86347586,8.485525891,0.0000006460551052,0.000009554161076,5.997585741,2,8.600257308,0.0000003009313692,0.000004745653324,Significant,6.521532539
maa,Other,242384E_coliDH5_02739,2.668511176,23.10834554,9.087883871,0.0000002824874678,0.000005091395221,6.859102311,1,8.597018108,0.0000003023888334,0.000004745653324,Significant,6.519434251
tktA,Other,242384E_coliDH5_02584,0.786518282,31.59963711,7.132392352,0.000004846695834,0.00004991663969,3.898988472,26,8.556589923,0.0000003212177833,0.000005007090717,Not Significant,6.493200419
ybbN,Other,242384E_coliDH5_02772,2.090701541,27.92267505,8.326193459,0.0000008096356454,0.00001132017839,5.762488658,2,8.526399479,0.0000003360817772,0.000005191660435,Significant,6.473555035
tar,Other,242384E_coliDH5_02295,-3.643467818,23.15891175,-8.591181488,0.0000005571518839,0.000008684793217,6.151789908,1,-8.523475799,0.000000337559196,0.000005191660435,Significant,6.471650056
metF,Other,242384E_coliDH5_02866,1.122826819,30.08911128,7.820129984,0.000001691655532,0.00002132595252,4.99493044,8,8.45813336,0.0000003724263772,0.000005652550344,Significant,6.428959568
rbsK,Other,242384E_coliDH5_03976,1.653234064,25.99183051,10.71253095,0.00000003656327407,0.0000009477693628,8.985142244,1,8.395047225,0.0000004097012837,0.000006165206877,Significant,6.387532675
hybO,Other,242384E_coliDH5_03927,2.831747372,23.26049126,8.730479842,0.0000004592483678,0.000007567757032,6.353061018,1,8.392080233,0.0000004115482701,0.000006165206877,Significant,6.38557922
tyrA,Other,242384E_coliDH5_03483,-1.253632249,32.34580687,-7.601096753,0.000002349936075,0.00002765970676,4.652621151,24,-8.379088641,0.0000004197394787,0.00000620995361,Significant,6.377020181
xanP,Other,242384E_coliDH5_02953,2.766034629,23.73044507,8.724344561,0.0000004631525643,0.000007577964297,6.344244521,1,8.357477851,0.0000004337474134,0.000006373600527,Significant,6.362763102
unknown,Other,242384E_coliDH5_03355,3.481574501,23.47189412,8.421712654,0.0000007069244916,0.00001011319053,5.903798904,1,8.335282044,0.0000004486477089,0.000006550824458,Significant,6.348094546
unknown,Other,242384E_coliDH5_03827,3.058996889,25.13714571,8.537660258,0.0000006004462168,0.000009183128079,6.073843222,1,8.318319228,0.0000004603977114,0.000006675797906,Significant,6.336866844
purH,Other,242384E_coliDH5_04059,0.6536142328,32.98906635,6.559393507,0.00001221605568,0.0001079786991,2.937575657,36,8.313872823,0.0000004635309563,0.000006675797906,Not Significant,6.333921257
secB,Other,242384E_coliDH5_02908,2.283837426,28.51697905,7.97553942,0.000001344625206,0.00001742724915,5.234071211,4,8.310548816,0.0000004658879336,0.000006675797906,Significant,6.331718538
eda,Other,242384E_coliDH5_02258,1.12358882,33.05439162,7.469174694,0.000002872762373,0.00003297245172,4.44343913,16,8.252562308,0.0000005090979253,0.000007249931566,Significant,6.293198673
atpC,Other,242384E_coliDH5_03997,1.491547375,27.01814336,8.151205263,0.000001040958656,0.00001404381064,5.500705044,2,8.22951463,0.0000005274255545,0.000007419333867,Significant,6.277838832
yedF,Other,242384E_coliDH5_02336,3.630611042,23.46515153,8.212366587,0.0000009530297231,0.00001293317395,5.592633291,1,8.177705096,0.0000005712052976,0.000007986488615,Significant,6.243207773
unknown,Other,242384E_coliDH5_03704,-0.9831738197,30.74518048,-7.235629248,0.000004122245855,0.00004382498243,4.06748936,19,-8.158375609,0.0000005885039127,0.000008178786305,Not Significant,6.230250645
alsB,Other,242384E_coliDH5_00868,4.94141146,26.68730044,8.015051118,0.000001268981762,0.00001663375525,5.294382125,1,8.151886768,0.0000005944338075,0.000008211729305,Significant,6.225896499
glnA,Other,242384E_coliDH5_02792,1.320124883,31.05053274,7.473949672,0.000002851839264,0.00003289596591,4.451050392,15,8.107637733,0.0000006365840504,0.000008741663121,Significant,6.196144247
ftsH,Other,242384E_coliDH5_02014,-1.066989164,31.1661673,-7.200971555,0.000004351815771,0.00004605338983,4.011080957,30,-8.092149092,0.0000006520710382,0.000008816673642,Significant,6.185705089
unknown,Other,242384E_coliDH5_00830,1.960870783,22.8368135,9.1998883,0.0000002432756658,0.000004515890469,7.014681426,1,8.092133065,0.0000006520872671,0.000008816673642,Significant,6.18569428
hisG,Other,242384E_coliDH5_04115,-0.9223755898,32.3828191,-7.033530417,0.000005666965192,0.00005709034366,3.736287153,30,-8.090728114,0.0000006535115704,0.000008816673642,Not Significant,6.184746719
purC,Other,242384E_coliDH5_01399,0.8490205357,31.9295292,7.06527761,0.000005388689826,0.00005452503258,3.788678289,15,8.075623126,0.0000006690328968,0.000008973598214,Not Significant,6.174552527
ppsA,Other,242384E_coliDH5_00617,1.444067115,27.90007996,7.611135205,0.000002314497404,0.00002738228467,4.668445428,7,8.068379886,0.0000006766128248,0.000009022808016,Significant,6.169659775
cpdB_1,Other,242384E_coliDH5_00736,1.733178634,22.78588647,9.71046935,0.0000001251533058,0.000002678612909,7.706362858,1,8.063626758,0.0000006816359163,0.000009037552062,Significant,6.166447534
trpB,Other,242384E_coliDH5_02126,-1.283007242,31.06981189,-7.463747968,0.000002896738044,0.00003308304291,4.434785343,11,-8.053122407,0.0000006928764629,0.000009134091428,Significant,6.159344191
cusB,Other,242384E_coliDH5_04135,4.128537255,22.75898877,7.946896671,0.000001402431427,0.0000180749123,5.19022727,1,8.008120472,0.0000007432844433,0.000009742938697,Significant,6.128844957
nrdE,Other,242384E_coliDH5_03413,-5.656421408,25.25657733,-7.797760232,0.000001748923976,0.00002192808485,4.960254365,1,-7.981743801,0.0000007746088621,0.00001003962881,Significant,6.110917539
thrC,Other,242384E_coliDH5_02407,0.993520317,31.0775143,7.194303833,0.0000043975067,0.0000463244199,4.000210238,13,7.981732627,0.000000774622422,0.00001003962881,Not Significant,6.110909936
fbp,Other,242384E_coliDH5_00719,1.045916275,27.68142183,8.125368642,0.000001080643577,0.00001449444612,5.461731584,2,7.964309293,0.0000007960731162,0.00001023556814,Significant,6.099047042
yabJ,Other,242384E_coliDH5_03729,2.028882955,27.70421766,7.765635824,0.000001834772549,0.00002288010957,4.910344839,2,7.962278296,0.0000007986138989,0.00001023556814,Significant,6.097663136
ptrA,Other,242384E_coliDH5_01754,-0.857066769,28.07009221,-7.459734606,0.000002914605072,0.00003312312266,4.428382899,5,-7.951631879,0.0000008120727529,0.00001035056266,Not Significant,6.090405061
hycE,Other,242384E_coliDH5_01855,-6.264049557,24.92882096,-7.737190002,0.000001914507405,0.00002361908333,4.866039573,1,-7.946015185,0.0000008192690548,0.00001038491049,Significant,6.086573449
iscU,Other,242384E_coliDH5_01454,1.942085148,27.91458996,7.746434623,0.000001888200459,0.00002341977666,4.880449804,2,7.932294886,0.0000008371312467,0.00001055334309,Significant,6.077206447
caiE,Other,242384E_coliDH5_03566,2.27658376,22.83703102,8.522897524,0.0000006130046485,0.000009183128079,6.052282803,1,7.919829049,0.0000008537152677,0.00001070391914,Significant,6.068686952
gpr,Other,242384E_coliDH5_03932,1.632895239,29.89471925,7.496437794,0.000002755438978,0.00003194370714,4.486855901,7,7.911884338,0.0000008644644185,0.00001078010494,Significant,6.063252878
oppF,Other,242384E_coliDH5_03145,1.981830267,26.62418606,8.787174693,0.0000004247768437,0.000007101160714,6.434323149,1,7.85017837,0.0000009529522487,0.00001181968192,Significant,6.020928861
yoaE_1,Other,242384E_coliDH5_03654,-1.537146123,25.39990868,-10.0123097,0.00000008553492506,0.000001993222951,8.102192614,1,-7.828565488,0.0000009861544616,0.00001216608739,Significant,6.006055056
loiP,Other,242384E_coliDH5_02583,1.1739946,27.1017861,7.829485041,0.000001668296179,0.00002114702904,5.009412987,2,7.791719318,0.000001045590598,0.00001282570783,Significant,5.980638331
mtfA,Other,242384E_coliDH5_02379,1.995229909,25.69337857,8.673654662,0.000000496785971,0.000007958925244,6.271232433,1,7.788630814,0.000001050740694,0.00001282570783,Significant,5.978504448
alsE,Other,242384E_coliDH5_00871,5.016782777,22.86203404,7.632811293,0.000002239884201,0.00002663614872,4.702570108,1,7.78454666,0.000001057591992,0.00001284139329,Significant,5.975681846
cysJ,Other,242384E_coliDH5_01811,1.195071544,30.38820874,7.118130308,0.000004956865988,0.00005082439926,3.875597964,17,7.779026935,0.000001066926155,0.00001288690387,Significant,5.971865638
fbaA_1,Other,242384E_coliDH5_02593,0.8119518787,32.38180248,6.805318765,0.000008170774199,0.00007693867787,3.355666771,14,7.761804368,0.000001096610765,0.00001317646372,Not Significant,5.959947495
puuC,Other,242384E_coliDH5_02085,1.846850165,22.61249243,8.853860197,0.0000003877050319,0.000006528726341,6.529423913,1,7.739087262,0.000001137098562,0.00001359215743,Significant,5.94420189
glpA,Other,242384E_coliDH5_00988,1.788910337,26.88097097,8.96747054,0.0000003322195756,0.000005762635797,6.690256434,1,7.732573484,0.000001148995202,0.00001366356665,Significant,5.939681785
fsaA,Other,242384E_coliDH5_00167,2.01953987,24.46974631,8.531053147,0.0000006060327865,0.000009183128079,6.064197021,1,7.715884788,0.000001180075466,0.00001396120051,Significant,5.928090219
treB,Other,242384E_coliDH5_00711,2.629989606,21.99260801,8.004403464,0.000001288912969,0.00001679956056,5.278148883,1,7.708670981,0.000001193782268,0.00001405130455,Significant,5.923074876
speB,Other,242384E_coliDH5_02582,0.8618392521,28.71177807,7.238396966,0.000004104471404,0.00004382498243,4.07198714,5,7.70293942,0.000001204791838,0.00001410890747,Not Significant,5.919087983
yiiS_1,Other,242384E_coliDH5_01093,2.451353794,26.8680938,8.083942375,0.000001147647955,0.00001521622892,5.399067756,1,7.689232711,0.000001231555213,0.00001434948422,Significant,5.909546113
metH,Other,242384E_coliDH5_04221,0.7974373807,29.83148115,6.642042048,0.00001066181575,0.00009722058865,3.079004532,19,7.677716035,0.000001254524914,0.0000145436632,Not Significant,5.901520709
mrr,Other,242384E_coliDH5_02464,2.140532023,22.93472292,8.317537648,0.0000008196934661,0.00001139176401,5.749628231,1,7.66892898,0.000001272352791,0.00001467658944,Significant,5.895392453
ndh,Other,242384E_coliDH5_03231,-1.345716453,28.52853908,-7.172918439,0.00000454749231,0.00004725704846,3.965304409,8,-7.633975674,0.000001345945446,0.00001544823952,Significant,5.870972543
