Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
lolD_1,Other,242384E_coliDH5_02775,-1.520647551,25.53991993,-10.91172262,0.00000002894256157,0.0000004307773519,9.209726318,2,-10.78586287,0.00000001498952563,0.0000002305389043,Significant,7.824212111
tal,Other,242384E_coliDH5_01386,-0.9020005988,32.04033457,-8.718285356,0.00000046704286,0.000004644258095,6.314573313,30,-10.77575819,0.00000001518213111,0.0000002319548111,Not Significant,7.818667262
gldA,Other,242384E_coliDH5_02870,1.468580503,27.43548942,10.48933414,0.00000004770739104,0.0000006630177778,8.690296553,3,10.75796284,0.00000001552771896,0.0000002356739977,Significant,7.808892338
ftnA_2,Other,242384E_coliDH5_02311,7.0796952,27.11031293,10.53279969,0.00000004528284485,0.0000006331365035,8.744529067,1,10.75172401,0.00000001565083893,0.0000002359901007,Significant,7.805462378
erpA,Other,242384E_coliDH5_01279,3.240053328,26.7132933,11.41733809,0.00000001623378492,0.0000002716293184,9.810003323,1,10.73471271,0.00000001599182142,0.0000002382100831,Significant,7.796102069
hisB,Other,242384E_coliDH5_04118,-1.204055885,31.64696659,-9.413286201,0.0000001836696835,0.000002097653266,7.287144145,19,-10.73355085,0.00000001601539506,0.0000002382100831,Significant,7.795462344
narI,Nitrate reduction,242384E_coliDH5_02220,4.181130165,23.54674181,10.92633078,0.00000002845451444,0.000000426263408,9.227392501,1,10.72816867,0.00000001612507752,0.0000002382100831,Significant,7.792498189
dapB,Other,242384E_coliDH5_01155,2.056528277,29.92533186,10.17570602,0.00000006986394769,0.0000009210064419,8.293514269,6,10.72397503,0.00000001621108931,0.0000002382100831,Significant,7.790187801
yqjH,Other,242384E_coliDH5_01911,-2.182534007,28.48789793,-10.19890813,0.00000006789872072,0.0000009002433833,8.323201163,5,-10.68979259,0.00000001693052962,0.0000002472071635,Significant,7.771329456
asnA,Other,242384E_coliDH5_03984,1.667997902,28.9940707,9.975102953,0.00000008960070137,0.00000112341749,8.034580856,7,10.63050228,0.00000001825964995,0.0000002649371851,Significant,7.738507552
metH,Other,242384E_coliDH5_04221,1.100751367,29.83148115,9.168415026,0.0000002536746494,0.000002734707552,6.950706999,19,10.59801889,0.0000000190342137,0.0000002744495688,Significant,7.720465059
sufA,Other,242384E_coliDH5_00599,2.146612408,25.5190775,10.39058714,0.00000005374318548,0.0000007380091007,8.566409191,2,10.55855291,0.00000002002228353,0.000000286903156,Significant,7.698486393
rbbA,Other,242384E_coliDH5_04161,3.39099952,23.1370758,11.07289959,0.00000002401502872,0.0000003693511417,9.4035652,1,10.54930528,0.00000002026155739,0.0000002885395858,Significant,7.693327176
yqhD,Other,242384E_coliDH5_03940,1.755957463,29.60396078,10.09460278,0.00000007722195477,0.0000009897280536,8.189318844,4,10.53310488,0.00000002068804288,0.000000292805613,Significant,7.684280592
nifJ,Other,242384E_coliDH5_03589,2.528270696,28.57221115,11.9761022,0.000000008775513444,0.0000001701269707,10.44765664,1,10.50502973,0.00000002144976558,0.0000003017354218,Significant,7.66857745
unknown,Other,242384E_coliDH5_03708,2.18062569,26.2730722,12.86702035,0.000000003452262439,0.00000007658047545,11.41254968,1,10.47872912,0.0000000221902691,0.000000310260308,Significant,7.653837431
fbp,Other,242384E_coliDH5_00719,1.37483755,27.68142183,10.68064642,0.00000003796933134,0.0000005474702963,8.927645969,2,10.46893689,0.00000002247283448,0.0000003123182479,Significant,7.648342147
cysA,Other,242384E_coliDH5_01353,-2.179767576,28.18988077,-9.998789372,0.00000008698923255,0.000001102660217,8.065367599,4,-10.4248626,0.0000000237925476,0.0000003286790858,Significant,7.623559053
yqjI,Other,242384E_coliDH5_01912,1.783788018,26.57058985,15.30359049,0.000000000348410925,0.0000000104387533,13.7697587,1,10.41322911,0.00000002415438211,0.0000003316914257,Significant,7.617004068
unknown,Other,242384E_coliDH5_03832,-1.495486478,29.74717438,-9.699520701,0.0000001269145261,0.000001532941423,7.672121766,7,-10.38052188,0.00000002520317663,0.0000003440457307,Significant,7.598544717
grxD,Other,242384E_coliDH5_00568,2.154598252,29.44732134,9.944502541,0.00000009309829922,0.000001154719227,7.994722408,4,10.36844116,0.00000002560263749,0.0000003474428511,Significant,7.591715293
rbsA_2,Other,242384E_coliDH5_03979,1.446601464,29.11813099,9.740938953,0.0000001203870579,0.000001469486468,7.727103834,5,10.2843313,0.00000002857610334,0.0000003855267275,Significant,7.543996992
yjdJ,Other,242384E_coliDH5_00829,3.492497967,24.61625811,10.65273498,0.00000003924738142,0.0000005589117836,8.893235161,1,10.25590996,0.00000002966161392,0.0000003978450193,Significant,7.527805222
uxaC,Other,242384E_coliDH5_01933,-3.536424624,28.31056573,-10.59240179,0.00000004216886747,0.0000005968317622,8.818600421,1,-10.22431845,0.00000003091952376,0.000000412319892,Significant,7.509767204
proQ,Other,242384E_coliDH5_02238,1.274819677,28.66510369,9.315103246,0.0000002089008307,0.000002362422629,7.153043742,9,10.17493276,0.00000003300015696,0.0000004356567376,Significant,7.481483994
hybO,Other,242384E_coliDH5_03927,3.432972988,23.26049126,10.58410145,0.00000004258853491,0.0000005990960368,8.808305425,1,10.17385415,0.00000003304721676,0.0000004356567376,Significant,7.480865111
yebV,Other,242384E_coliDH5_02243,2.876092856,27.41909754,9.887058405,0.0000001000615133,0.000001234448723,7.919638408,2,10.16715377,0.00000003334114726,0.0000004370342428,Significant,7.47701946
gatA,Other,242384E_coliDH5_03107,2.051248625,27.30876867,9.982799499,0.00000008874313226,0.000001118745389,8.044590846,2,10.14155818,0.00000003448964424,0.0000004495345156,Significant,7.462311285
tsaE,Other,242384E_coliDH5_00784,-1.130550623,26.9707625,-9.957980926,0.00000009154019718,0.000001141530999,8.012290475,3,-10.13502014,0.0000000347896633,0.00000045089749,Significant,7.458549774
fklB,Other,242384E_coliDH5_00745,1.047845841,29.41282227,9.337160582,0.0000002029286706,0.000002306189374,7.183262427,6,10.12314519,0.00000003534165681,0.0000004554927501,Significant,7.451713095
ibpB,Other,242384E_coliDH5_02987,4.378651461,23.34947995,10.1551744,0.00000007165338901,0.0000009392293662,8.267199283,1,10.09027345,0.00000003691846307,0.000000473171635,Significant,7.432756387
proA_2,Other,242384E_coliDH5_04244,-0.7335732696,30.1019784,-8.128629893,0.000001075547302,0.000009398816767,5.445002321,14,-10.05348305,0.00000003877176487,0.0000004941793456,Not Significant,7.41148443
dnaQ,Other,242384E_coliDH5_04207,2.487718416,23.20188002,11.22736837,0.00000002012295158,0.0000003201630986,9.587136769,1,9.982797326,0.00000004261384459,0.0000005401656014,Significant,7.370449282
mrr,Other,242384E_coliDH5_02464,2.773469463,22.93472292,10.77696406,0.00000003388802108,0.000000491696004,9.045828377,1,9.936567225,0.00000004534264666,0.0000005716146767,Significant,7.343493134
argH,Other,242384E_coliDH5_02884,1.723386023,28.73309376,9.438167347,0.0000001778032461,0.000002050960444,7.320959666,5,9.917320827,0.0000000465325541,0.0000005834271864,Significant,7.332243109
unknown,Other,242384E_coliDH5_00850,2.393526776,26.63084886,11.261291,0.00000001936165516,0.0000003123590102,9.627166191,1,9.897368087,0.00000004780100708,0.0000005960914775,Significant,7.320562953
purF,Other,242384E_coliDH5_01062,1.614498233,29.91323849,9.118937614,0.0000002709860409,0.000002894281465,6.881916871,12,9.840011532,0.00000005165486852,0.0000006406869983,Significant,7.28688874
mepS_2,Other,242384E_coliDH5_03024,-3.549204224,23.09552452,-10.10624908,0.00000007611660868,0.000000986522563,8.204321883,1,-9.821689001,0.00000005295406453,0.0000006532889138,Significant,7.2761007
pyrB,Other,242384E_coliDH5_00706,2.394661567,26.77517008,11.10406484,0.00000002316969703,0.0000003611654801,9.440774228,1,9.799618187,0.00000005456500114,0.0000006695822214,Significant,7.263085831
idi,Other,242384E_coliDH5_02628,3.058741196,23.1887584,10.22702992,0.00000006559518371,0.0000008747288371,8.359110684,1,9.705259767,0.0000000620586799,0.0000007575099181,Significant,7.207197467
pflB,Fermentation,242384E_coliDH5_00245,1.19228168,33.37350707,8.444612694,0.0000006844106992,0.000006497676885,5.916224652,50,9.656035427,0.00000006639228583,0.0000008049723019,Significant,7.177882379
iscU,Other,242384E_coliDH5_01454,2.363436577,27.91458996,9.427087659,0.0000001803906711,0.00000207045412,7.305909799,2,9.653271843,0.00000006664486764,0.0000008049723019,Significant,7.17623329
mdtE,Other,242384E_coliDH5_03117,2.52086434,27.83202979,9.250063502,0.0000002276211281,0.00000251254518,7.063625624,4,9.639414971,0.0000000679267193,0.0000008161819866,Significant,7.16795936
ggt,Other,242384E_coliDH5_01679,-1.414734281,27.31795388,-9.218171085,0.0000002374432374,0.000002608483565,7.0196075,4,-9.624585798,0.00000006932738606,0.0000008286957494,Significant,7.159095174
dkgB,Other,242384E_coliDH5_04215,-1.53463771,26.5706491,-9.606939705,0.0000001429020776,0.000001682015781,7.548564628,2,-9.610088021,0.00000007072624907,0.0000008410590547,Significant,7.150419374
hsdM,Other,242384E_coliDH5_02467,1.480391465,27.87471214,9.614314413,0.0000001415534148,0.000001674685784,7.558440252,2,9.589376419,0.00000007277657333,0.0000008582925316,Significant,7.138008397
maa,Other,242384E_coliDH5_02739,2.976097752,23.10834554,10.13540097,0.00000007342281697,0.0000009569855297,8.241816053,1,9.587955447,0.00000007291952154,0.0000008582925316,Significant,7.13715619
pta,Fermentation,242384E_coliDH5_01047,0.9177085909,30.76893677,8.183699587,0.0000009932226742,0.000008779175132,5.528012851,17,9.568182842,0.00000007493966631,0.000000877592945,Not Significant,7.125288245
pepN,Other,242384E_coliDH5_00274,-1.172202773,30.70822964,-8.486918182,0.0000006447905645,0.000006172331254,5.978389172,19,-9.542762784,0.00000007762396626,0.000000904436819,Significant,7.11000417
ptsP,Other,242384E_coliDH5_01746,-1.037369645,28.75992746,-8.586067089,0.0000005611424953,0.000005508747816,6.12323704,9,-9.515108577,0.00000008065978207,0.0000009350860163,Significant,7.093342956
ftsK,Other,242384E_coliDH5_00232,2.057101407,25.36818622,11.33427102,0.00000001782573637,0.0000002937426701,9.712940463,1,9.468849251,0.00000008602143137,0.0000009922572108,Significant,7.065393335
sdhE,Other,242384E_coliDH5_02620,2.554928761,23.22513908,10.2777382,0.00000006164871798,0.0000008366093669,8.423662746,1,9.403760688,0.00000009421095643,0.000001081316798,Significant,7.025898587
unknown,Other,242384E_coliDH5_00830,2.275259188,22.8368135,10.67491574,0.00000003822808116,0.0000005477775356,8.920586871,1,9.389552981,0.00000009610561682,0.000001097602267,Significant,7.01725123
fepC,Metal homeostasis,242384E_coliDH5_03558,-3.692132317,23.43376862,-9.522883073,0.0000001592745185,0.000001855789466,7.435590752,1,-9.36358364,0.00000009967338324,0.00000112902423,Significant,7.0014208
ispG,Other,242384E_coliDH5_01440,2.914073964,28.34069686,9.017995768,0.0000003103070047,0.000003239268144,6.740715838,3,9.362425638,0.0000000998356926,0.00000112902423,Significant,7.000714165
grcA,Fermentation,242384E_coliDH5_01504,4.38399264,30.65377709,8.966638933,0.000000332593667,0.00000344077843,6.668430792,4,9.338350726,0.0000001032740284,0.000001162210652,Significant,6.986008882
hyaB,Other,242384E_coliDH5_00315,5.379971261,25.32168306,9.18356327,0.0000002486119577,0.000002692712612,6.971713119,1,9.317459144,0.0000001063589757,0.000001191117266,Significant,6.973225854
yajQ,Other,242384E_coliDH5_02707,1.129010334,30.71127075,8.541201815,0.0000005974741544,0.000005791482665,6.057838808,8,9.304504017,0.0000001083206928,0.000001207226272,Significant,6.965288571
pflA,Other,242384E_coliDH5_00244,1.500626881,27.19636422,9.250713851,0.0000002274253752,0.00000251254518,7.064522062,2,9.264539671,0.0000001146163936,0.000001265804899,Significant,6.940753261
yojI,Other,242384E_coliDH5_00958,-4.313062813,23.80523317,-9.264387928,0.0000002233505846,0.000002489226081,7.083359453,1,-9.264183957,0.0000001146741326,0.000001265804899,Significant,6.940534536
hyaE,Other,242384E_coliDH5_00318,2.95314066,22.73800763,9.646555537,0.0000001358138725,0.000001623433181,7.60154687,1,9.189875405,0.000000127435176,0.000001399966433,Significant,6.894710677
unknown,Other,242384E_coliDH5_03355,3.831819774,23.47189412,9.268934236,0.0000002220130171,0.000002486330245,7.08961784,1,9.173808734,0.000000130386291,0.000001425597978,Significant,6.884768069
tonB,Other,242384E_coliDH5_02135,-3.721206439,25.39260002,-9.28950614,0.0000002160658537,0.000002431531339,7.11790819,1,-9.165492087,0.0000001319421124,0.000001429170346,Significant,6.879616567
hemN_2,Other,242384E_coliDH5_02788,1.771628584,27.60633461,11.86430063,0.00000000990576609,0.0000001873164129,10.32215275,1,9.163329568,0.0000001323498601,0.000001429170346,Significant,6.878276513
rbsK,Other,242384E_coliDH5_03976,1.80430076,25.99183051,11.69140424,0.00000001196936593,0.0000002117434297,10.12603686,1,9.162157022,0.0000001325715016,0.000001429170346,Significant,6.877549825
aspC,Other,242384E_coliDH5_00270,0.8045387527,32.06249377,7.530628521,0.000002615403656,0.00002059295644,4.51885758,25,9.115654696,0.0000001416849087,0.000001520312021,Not Significant,6.848676405
cspD,Other,242384E_coliDH5_00222,2.77410913,24.44540996,9.665370289,0.0000001325790186,0.00000159301977,7.626651197,1,9.106325758,0.0000001435914384,0.000001533636335,Significant,6.842871454
ybeD,Other,242384E_coliDH5_03514,2.228662883,28.09234413,10.26340819,0.00000006273774802,0.0000008464092671,8.40544638,1,9.075207046,0.0000001501491052,0.000001596285649,Significant,6.823477252
hisD,Other,242384E_coliDH5_04116,-1.229128481,32.10073484,-8.110133963,0.000001104790865,0.000009617934059,5.417037333,28,-9.069362001,0.0000001514156692,0.000001602366737,Significant,6.81982918
lipA,Other,242384E_coliDH5_03517,5.902751989,25.73383666,8.816536701,0.000000408011288,0.000004146616922,6.455420828,1,8.998406054,0.0000001677217945,0.000001766822739,Significant,6.7754105
unknown,Other,242384E_coliDH5_02954,-1.116524891,27.10359842,-8.795277958,0.0000004200782464,0.000004250528572,6.425041269,3,-8.991714128,0.00000016935241,0.000001775890954,Significant,6.771208619
can,Other,242384E_coliDH5_01249,-0.8160554824,29.90485863,-7.759168266,0.000001852588191,0.00001504901745,4.878216236,11,-8.942508123,0.0000001818677058,0.000001887824813,Not Significant,6.740244412
pyrI,Other,242384E_coliDH5_00707,2.057512841,26.88328458,10.39446741,0.00000005349129218,0.0000007380091007,8.571295263,1,8.941071567,0.0000001822474129,0.000001887824813,Significant,6.739338628
nadA,Other,242384E_coliDH5_00092,3.789259723,26.51707506,9.019038198,0.0000003098713677,0.000003239268144,6.742179943,1,8.940187326,0.0000001824815489,0.000001887824813,Significant,6.738781041
ptrA,Other,242384E_coliDH5_01754,-0.9612859316,28.07009221,-8.366836971,0.0000007641242342,0.000007165994343,5.801373715,5,-8.918548864,0.000000188311053,0.000001939435711,Not Significant,6.725124188
ompX,Other,242384E_coliDH5_00156,-1.257805067,33.31873895,-8.061091644,0.000001186474314,0.00001021341882,5.342680583,18,-8.89367005,0.000000195256908,0.000002002034163,Significant,6.709393592
mdtF,Other,242384E_coliDH5_03118,2.304173288,26.91282785,9.826040621,0.0000001080672251,0.000001326122811,7.839509144,1,8.86635424,0.0000002031951134,0.000002074208525,Significant,6.69208674
manY,Other,242384E_coliDH5_03738,2.548618084,27.43458457,9.511958059,0.0000001615443884,0.000001872778412,7.420851475,1,8.844435224,0.0000002098107019,0.000002132305239,Significant,6.678172363
glpA,Other,242384E_coliDH5_00988,2.044325392,26.88097097,10.2478181,0.0000000639457851,0.0000008576914316,8.385605086,1,8.836606282,0.0000002122283128,0.000002147415428,Significant,6.673196679
qorB,Other,242384E_coliDH5_00741,-1.419901721,26.39653373,-8.785077384,0.000000426001992,0.000004291644522,6.410445527,2,-8.795799345,0.0000002253137897,0.000002269864248,Significant,6.647212228
hisF,Other,242384E_coliDH5_04121,-1.007669972,30.99886965,-7.776996874,0.000001803913782,0.00001475754999,4.905965983,16,-8.787642554,0.0000002280298691,0.00000228723873,Significant,6.642008262
gabT,Other,242384E_coliDH5_03426,-1.096926145,29.77646599,-8.063637512,0.000001182080643,0.00001021341882,5.34654798,8,-8.76113756,0.0000002370962996,0.000002367883824,Significant,6.625075224
manZ_2,Other,242384E_coliDH5_03739,1.558203624,29.26241544,8.395073575,0.0000007341040381,0.000006940893508,5.843155527,4,8.757422828,0.0000002383970083,0.00000237061163,Significant,6.622699199
ilvA,Other,242384E_coliDH5_03384,1.793391564,27.82294334,10.84684616,0.00000003122009153,0.0000004558528555,9.131031357,1,8.747925664,0.0000002417567209,0.000002393702812,Significant,6.616621444
purD,Other,242384E_coliDH5_04060,0.7177361495,31.28242256,7.177356639,0.000004515927847,0.00003276177844,3.949879177,18,8.72496854,0.0000002500857038,0.000002465588541,Not Significant,6.601911134
yjjI,Other,242384E_coliDH5_02433,3.805550039,23.15215636,8.76102929,0.0000004403202846,0.0000043974844,6.375987551,1,8.710744197,0.0000002553975937,0.000002507243612,Significant,6.592783199
sufE,Other,242384E_coliDH5_00594,-1.894686352,24.98705202,-10.32467963,0.00000005821974164,0.0000007947511477,8.483192703,1,-8.659189275,0.0000002756678733,0.000002678878596,Significant,6.559613844
metK,Other,242384E_coliDH5_02579,1.040628773,31.97209899,7.617581444,0.000002292038005,0.00001823355751,4.656383135,26,8.657845363,0.0000002762184008,0.000002678878596,Significant,6.558747393
fabD,Other,242384E_coliDH5_03248,1.202067827,30.16024098,8.197091375,0.0000009742279397,0.00000864439945,5.548142316,5,8.657488972,0.0000002763645886,0.000002678878596,Significant,6.558517605
