Gene,Category,Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,significance,log.sca.pval
cmoM,Other,242384E_coliDH5_00263,-0.5740464489,23.87778462,-2.362053187,0.03306088157,0.07188638434,-5.086013886,1,-2.14989397,0.04794443412,0.09543383048,Not Significant,1.319261803
hslJ,Other,242384E_coliDH5_03587,-0.5649658531,25.42506946,-2.093856101,0.05479845386,0.1073898376,-5.557522568,2,-2.148903845,0.04803492003,0.09553151767,Not Significant,1.318442928
glmU,Other,242384E_coliDH5_03998,-0.25005069,29.00723703,-2.021257631,0.06264107199,0.1197290415,-5.680170663,5,-2.147443959,0.0481686244,0.09571491514,Not Significant,1.317235756
yccS,Other,242384E_coliDH5_00302,-1.626769272,21.73819267,-2.09183916,0.05500352244,0.1075365477,-5.560961073,1,-2.145866747,0.04831346016,0.09592009689,Not Significant,1.315931858
mak,Other,242384E_coliDH5_02676,0.536453751,25.97497567,2.405932498,0.03039370195,0.0672274884,-5.006430899,1,2.142851954,0.04859142876,0.09638901646,Not Significant,1.313440331
secD,Other,242384E_coliDH5_02689,-0.2065196711,29.17242056,-1.865400309,0.08304823553,0.1516961832,-5.935182256,12,-2.140262176,0.04883138813,0.09678179761,Not Significant,1.31130093
deaD,Other,242384E_coliDH5_01998,-0.3181853339,28.43225162,-1.984159938,0.0670343241,0.1263465569,-5.741927151,9,-2.138270898,0.04901663573,0.09706556105,Not Significant,1.3096565
glf,Other,242384E_coliDH5_03681,0.3349115896,29.19659649,2.015540951,0.06330043085,0.1206893339,-5.689728521,6,2.136756941,0.04915791208,0.09726183805,Not Significant,1.308406571
btuR,Other,242384E_coliDH5_02118,-1.008578834,23.89403878,-2.133480619,0.0509103684,0.1006428619,-5.489621782,1,-2.135934044,0.04923485889,0.09733060793,Not Significant,1.307727302
tusB,Other,242384E_coliDH5_01577,0.756178184,22.07697202,2.202260364,0.04476354892,0.09138894456,-5.370237319,1,2.133929669,0.04942274752,0.09757807248,Not Significant,1.306073115
roxA,Other,242384E_coliDH5_03212,-0.3631000285,27.76148337,-2.121805317,0.05202857563,0.1026774371,-5.50969694,2,-2.133078898,0.04950269785,0.09757807248,Not Significant,1.305371132
serC,Other,242384E_coliDH5_00249,0.2105434375,32.34389107,1.820268414,0.08998563159,0.1619320219,-6.006750132,21,2.133043484,0.04950602846,0.09757807248,Not Significant,1.305341913
murA,Other,242384E_coliDH5_02025,-0.2869251264,28.88330235,-1.985092064,0.06692057766,0.1263465569,-5.740383271,7,-2.132796892,0.04952922535,0.09757807248,Not Significant,1.305138464
rodZ,Other,242384E_coliDH5_01441,-0.3714238126,28.72352104,-2.001029406,0.06500281006,0.1232222537,-5.713923461,8,-2.130683861,0.04972840975,0.09788689531,Not Significant,1.303395429
ygiS,Other,242384E_coliDH5_03949,0.5924607699,21.86953779,2.306710688,0.0367417075,0.07774403903,-5.185477779,1,2.125920916,0.05018009842,0.09869180482,Not Significant,1.299468491
ybdK,Other,242384E_coliDH5_04128,-0.4070704432,26.22766654,-2.093964666,0.05478743575,0.1073898376,-5.557337436,2,-2.121313934,0.05062058981,0.0994733396,Not Significant,1.295672799
lacI,Other,242384E_coliDH5_02146,-0.3334929145,25.19642328,-2.054058511,0.05897801896,0.1141462162,-5.625044866,3,-2.114719001,0.05125735563,0.1005623586,Not Significant,1.290243803
sixA,Other,242384E_coliDH5_01090,0.4601919927,25.32956153,2.52890393,0.02396794127,0.05518367316,-4.780258073,1,2.114671625,0.05126195653,0.1005623586,Not Significant,1.290204822
yvgN,Other,242384E_coliDH5_03702,-0.4030731469,23.19722257,-2.761392688,0.0152071894,0.0376844176,-4.341765644,1,-2.110778854,0.05164130102,0.10122046,Not Significant,1.287002825
nudB,Other,242384E_coliDH5_02274,-2.125787648,21.80757897,-2.04364123,0.06011948507,0.1161605126,-5.642604566,1,-2.110079642,0.05170971107,0.1012685089,Not Significant,1.286427889
hspQ,Other,242384E_coliDH5_00308,2.477056408,22.97029724,2.0382487,0.06071830622,0.1169258201,-5.651675388,1,2.109187587,0.05179710967,0.1013536319,Not Significant,1.285694474
prr,Other,242384E_coliDH5_03846,-1.427717607,22.6768658,-2.060909616,0.05823821225,0.1129038283,-5.613470235,1,-2.106139532,0.05209676726,0.101853595,Not Significant,1.283189225
ubiH,Other,242384E_coliDH5_02610,0.6052398988,25.99691025,2.265105995,0.03975988694,0.08263608934,-5.259550438,1,2.104970845,0.0522120842,0.1019926149,Not Significant,1.28222897
slyD,Other,242384E_coliDH5_01583,-0.7109933077,28.90940538,-2.01705802,0.06312483622,0.1204540919,-5.687193549,4,-2.101209709,0.0525847984,0.1026337817,Not Significant,1.279139787
mscS,Other,242384E_coliDH5_02594,-0.7804239512,30.06512686,-2.01191386,0.06372206569,0.1212927438,-5.695785001,5,-2.09897488,0.05280741769,0.1029811603,Not Significant,1.277305069
unknown,Other,242384E_coliDH5_02923,-1.019250514,23.19119298,-2.0853583,0.05566725714,0.108742051,-5.571997918,1,-2.092851656,0.05342181668,0.1040913269,Not Significant,1.272281347
udk,Other,242384E_coliDH5_03651,0.3235221967,26.84883223,2.030985028,0.06153356522,0.1181014434,-5.663873052,3,2.09006188,0.05370391077,0.1045483601,Not Significant,1.269994087
yeiR,Other,242384E_coliDH5_03026,-0.4693697125,25.06463752,-2.457819243,0.02750377561,0.06190361983,-4.911544483,1,-2.089636821,0.05374701131,0.1045483601,Not Significant,1.26964568
lexA_2,Other,242384E_coliDH5_04283,-0.446086829,24.96238274,-2.522796804,0.02425373221,0.05550928592,-4.791593475,1,-2.087777009,0.05393596796,0.10482753,Not Significant,1.268121523
rplW,Other,242384E_coliDH5_01552,-0.5829493702,30.62224065,-1.991668365,0.06612306739,0.1251402104,-5.729479382,6,-2.085618005,0.05415608677,0.1051667443,Not Significant,1.266352725
rbsC_3,Other,242384E_coliDH5_03978,1.506442656,24.69577229,2.03300074,0.06130632516,0.1178614101,-5.660490508,1,2.082421126,0.05448353456,0.1057136369,Not Significant,1.263734726
msrB,Other,242384E_coliDH5_03699,1.746663176,26.71505417,2.021857192,0.0625722847,0.1196967337,-5.67916738,1,2.079853935,0.0547477983,0.106126998,Not Significant,1.261633341
unknown,Other,242384E_coliDH5_02246,1.349238498,25.73987088,2.038346895,0.06070735325,0.1169258201,-5.65151033,1,2.079458772,0.05478858022,0.106126998,Not Significant,1.261309954
yehZ,Other,242384E_coliDH5_03068,0.3058900012,28.16905499,1.990910327,0.06621455068,0.1252106299,-5.730737285,4,2.078673458,0.05486970924,0.1061949826,Not Significant,1.260667341
unknown,Other,242384E_coliDH5_02762,-1.044893252,21.599756,-2.062941493,0.05802045027,0.1125762647,-5.610033496,1,-2.075422625,0.05520671834,0.1067576691,Not Significant,1.258008068
yebF,Other,242384E_coliDH5_02255,0.6615959117,26.12645037,2.175860682,0.04703619088,0.09468803871,-5.416283432,1,2.070548642,0.05571555122,0.1076514042,Not Significant,1.254023568
rpoA,Other,242384E_coliDH5_01529,0.276539518,31.63329765,1.855447683,0.0845355195,0.1538039775,-5.95105636,20,2.064899073,0.05631072542,0.1087103293,Not Significant,1.249408878
unknown,Other,242384E_coliDH5_03685,0.6164932924,26.75426417,1.997931104,0.06537165687,0.1238197146,-5.719076641,2,2.057338535,0.05711632099,0.1101733717,Not Significant,1.243239774
pncC_3,Other,242384E_coliDH5_01876,0.4695068981,27.04570687,2.009008851,0.06406161312,0.1217381725,-5.700631407,2,2.052153229,0.05767490681,0.1111579031,Not Significant,1.239013099
artP,Other,242384E_coliDH5_00206,0.2983203393,28.1985731,1.964490793,0.06947599299,0.1298874521,-5.774409551,4,2.051225383,0.05777538386,0.1112586065,Not Significant,1.23825716
glnL,Other,242384E_coliDH5_02791,0.414610838,26.71089449,2.561291119,0.02250559332,0.05212891946,-4.719974877,1,2.048037484,0.05812182328,0.1118323989,Not Significant,1.23566077
nnr,Other,242384E_coliDH5_00785,-0.4596632115,27.25075611,-1.97728237,0.0678790511,0.1274182025,-5.753305839,3,-2.047364358,0.05819521628,0.1118803033,Not Significant,1.235112713
nudG,Other,242384E_coliDH5_00674,-0.6467788606,21.84159721,-2.144915796,0.04983680508,0.09885942331,-5.469905041,1,-2.038285577,0.05919340566,0.1137045686,Not Significant,1.227726672
nfsA,Other,242384E_coliDH5_00193,0.497407778,27.18919252,2.298125134,0.03734629064,0.07868300686,-5.200813766,1,2.030222202,0.06009302524,0.1153366133,Not Significant,1.221175932
yhjE_2,Other,242384E_coliDH5_03127,-1.328060082,25.42710541,-1.98035405,0.06750058481,0.1271215095,-5.748226607,1,-2.021335613,0.06109891122,0.1171697325,Not Significant,1.213966529
unknown,Other,242384E_coliDH5_03067,0.2378232688,28.07113152,1.931539488,0.07374826887,0.1372074647,-5.828411449,4,2.019841371,0.0612695448,0.1173993686,Not Significant,1.212755346
glpR_2,Other,242384E_coliDH5_02806,0.8568068047,24.02485738,2.023992083,0.06232791126,0.1193282085,-5.675593605,1,2.007705633,0.06267151969,0.1199860547,Not Significant,1.202929774
recA,Other,242384E_coliDH5_01877,0.1918729827,30.35776003,1.779662839,0.09666419635,0.1716738268,-6.070210452,9,2.006637962,0.06279624728,0.1201251596,Not Significant,1.202066309
acrB_2,Other,242384E_coliDH5_02742,-0.2703380589,29.01973541,-1.880409839,0.08084967524,0.1479383178,-5.911145908,6,-2.005926533,0.06287948321,0.1201847289,Not Significant,1.201491036
ghrA,Other,242384E_coliDH5_03305,0.3893818853,27.40864942,1.978064713,0.06778247442,0.1274182025,-5.752012605,2,2.005220673,0.06296216666,0.1202431444,Not Significant,1.200920335
baeS,Other,242384E_coliDH5_03638,-0.6056676538,21.82067188,-2.124770892,0.05174240951,0.1022001188,-5.504603121,1,-1.99937121,0.06365117506,0.1214584457,Not Significant,1.196193574
slmA,Other,242384E_coliDH5_02940,0.8232694277,24.20010367,2.019322654,0.06286354376,0.1200547976,-5.683407468,1,1.995888809,0.0640646118,0.1221463301,Not Significant,1.193381801
nlpE,Other,242384E_coliDH5_01316,0.542333421,26.67072968,1.939393583,0.0727088644,0.1354922053,-5.815587628,2,1.992331841,0.06448941633,0.1228547345,Not Significant,1.190511554
gcvR,Other,242384E_coliDH5_01403,-0.9557324139,23.10082999,-1.984998474,0.06693199045,0.1263465569,-5.740538303,1,-1.989981434,0.06477152354,0.1232903505,Not Significant,1.188615887
gapA,Other,242384E_coliDH5_03700,-0.2298804911,34.66839817,-1.715414821,0.1081298213,0.1877152209,-6.168752237,55,-1.98708028,0.06512127723,0.1238057231,Not Significant,1.18627709
unknown,Other,242384E_coliDH5_00176,-0.7456501942,21.54937749,-2.033084331,0.0612969183,0.1178614101,-5.660350197,1,-1.98649312,0.06519227133,0.1238057231,Not Significant,1.185803888
yfjD,Other,242384E_coliDH5_03471,-0.5378314514,24.93202514,-2.172905895,0.04729714355,0.0949647608,-5.421420082,1,-1.986169388,0.06523144406,0.1238057231,Not Significant,1.185543007
yfgD,Other,242384E_coliDH5_01419,0.4522744184,27.1599205,1.9445564,0.07203287535,0.1344497115,-5.807141629,2,1.985958784,0.06525693942,0.1238057231,Not Significant,1.185373299
bisC,Other,242384E_coliDH5_03156,0.3036669071,26.74547646,1.984556906,0.06698586101,0.1263465569,-5.741269704,2,1.978381774,0.06618022765,0.1253512194,Not Significant,1.179271743
gstA,Other,242384E_coliDH5_00549,-0.5552388463,28.8583748,-1.893449752,0.0789822732,0.1451889277,-5.890170295,4,-1.97290978,0.0668543524,0.1265241928,Not Significant,1.174870314
otnI,Other,242384E_coliDH5_01836,0.6455674509,21.81017609,2.058080655,0.05854265259,0.1133987402,-5.618252145,1,1.968273192,0.06743041682,0.1274053821,Not Significant,1.171144156
oxyR_2,Other,242384E_coliDH5_02885,0.3734259732,28.04465055,1.942773997,0.0722656057,0.1347750625,-5.810058977,2,1.966949017,0.06759575898,0.12761327,Not Significant,1.170080551
gltP,Other,242384E_coliDH5_00881,1.582885295,22.93071035,1.913020328,0.07625254397,0.1408826615,-5.858528672,1,1.965785862,0.0677412978,0.127783462,Not Significant,1.169146487
nrdI,Other,242384E_coliDH5_03414,-0.6269962258,21.64433302,-2.065896844,0.05770505475,0.1121529581,-5.605031552,1,-1.965305919,0.06780143282,0.1277924065,Not Significant,1.168761128
rmf,Other,242384E_coliDH5_00295,-0.7938109777,30.38637517,-1.881888648,0.08063592052,0.1477577988,-5.908771489,6,-1.964777855,0.06786765307,0.1278127964,Not Significant,1.168337169
dsbC,Other,242384E_coliDH5_02624,0.5643126713,27.57606605,1.891065193,0.07932082752,0.1456951824,-5.894012471,3,1.96232567,0.06817592848,0.1282886354,Not Significant,1.166368939
secF,Other,242384E_coliDH5_02690,-0.4305673133,26.63682717,-2.334077877,0.03487560458,0.07484466955,-5.136422294,1,-1.961139992,0.06832543901,0.1284637183,Not Significant,1.165417569
pssA,Other,242384E_coliDH5_01510,0.3916255965,28.50777201,1.880319935,0.08086268692,0.1479383178,-5.911290225,4,1.960705188,0.06838034075,0.1284637183,Not Significant,1.165068739
uppS,Other,242384E_coliDH5_01296,0.4051576984,24.78493303,2.409005913,0.03021475872,0.06696008489,-5.000833648,1,1.956027208,0.06897354542,0.1294727171,Not Significant,1.16131745
artQ,Other,242384E_coliDH5_00204,1.25695578,23.96039672,1.916164183,0.07582206646,0.1402738631,-5.853427859,1,1.954100552,0.06921920899,0.1298282237,Not Significant,1.159773368
ravA,Other,242384E_coliDH5_03982,0.435782333,26.46954129,2.30588398,0.03679951913,0.07774403903,-5.186955614,1,1.953608056,0.06928213278,0.1298406826,Not Significant,1.159378751
aaaT,Other,242384E_coliDH5_01673,0.7949516175,21.88353389,1.9788618,0.06768420633,0.1273633475,-5.7506947,1,1.953008628,0.0693587883,0.1298788349,Not Significant,1.158898503
panE,Other,242384E_coliDH5_02706,-0.4295971895,25.14637749,-1.908935781,0.07681512542,0.1415435258,-5.865148386,2,-1.947073168,0.0701219648,0.1312014378,Not Significant,1.154145924
catM,Other,242384E_coliDH5_03824,-0.6417101895,21.55708638,-2.03215734,0.06140131154,0.1179457333,-5.661906031,1,-1.945500371,0.07032545969,0.1314755555,Not Significant,1.15288742
pncC_2,Other,242384E_coliDH5_00997,0.2733664705,27.55229894,1.967858068,0.06905232851,0.1293049691,-5.768861714,2,1.944546851,0.07044908912,0.1316000393,Not Significant,1.152124618
rluD,Other,242384E_coliDH5_03487,-0.2571356251,27.3561688,-1.894610779,0.07881790499,0.145002318,-5.888298522,3,-1.941284149,0.0708736015,0.1322859213,Not Significant,1.149515498
tsf,Other,242384E_coliDH5_01292,-0.2174992701,33.41834786,-1.673988196,0.1161408904,0.1974480724,-6.231033505,38,-1.940413293,0.07098729844,0.1323910246,Not Significant,1.148819351
cspG_1,Other,242384E_coliDH5_00333,-0.618088366,21.94861983,-2.039296749,0.06060149715,0.1168960317,-5.649913474,1,-1.939568117,0.07109779981,0.1324767097,Not Significant,1.148143839
hns,Other,242384E_coliDH5_02211,-0.4089150971,32.1110662,-1.813074835,0.09113797152,0.1637502339,-6.018057652,18,-1.939183863,0.07114808988,0.1324767097,Not Significant,1.147836755
srmB_2,Other,242384E_coliDH5_01501,0.1800392605,28.30631014,1.770454922,0.09823849709,0.1739341618,-6.084475551,6,1.937367364,0.07138626209,0.1328129892,Not Significant,1.146385358
rpsM,Other,242384E_coliDH5_01532,0.1482039962,31.73466994,1.605462088,0.1305275272,0.2175608296,-6.331801532,12,1.935181196,0.07167385618,0.1332406013,Not Significant,1.144639229
yefM,Other,242384E_coliDH5_04114,0.6004925708,23.01449129,2.042568006,0.06023822868,0.1162925469,-5.644410881,1,1.932649429,0.07200821828,0.1337543958,Not Significant,1.142617935
csdA,Other,242384E_coliDH5_01765,-0.4316078862,24.43236226,-2.257789367,0.04031420442,0.08341243911,-5.272512494,1,-1.920220388,0.07367013429,0.1367312951,Not Significant,1.132708539
pspB_1,Other,242384E_coliDH5_02080,-0.825869382,23.67636496,-1.932188607,0.07366185732,0.1371573082,-5.827352739,1,-1.918332677,0.07392553974,0.1370950323,Not Significant,1.131205496
ytfL,Other,242384E_coliDH5_00731,-0.5230901719,24.74888157,-2.09186716,0.05500067075,0.1075365477,-5.56091335,1,-1.916543795,0.07416830775,0.1374347679,Not Significant,1.12978163
yciU,Other,242384E_coliDH5_02196,1.122135624,23.61174165,1.886481062,0.07997534671,0.1466638512,-5.901390667,1,1.915437275,0.07431883119,0.137603165,Not Significant,1.128901129
recG,Other,242384E_coliDH5_02951,0.4628508309,26.55729454,2.173741447,0.04722321511,0.09489891747,-5.419967895,1,1.911455621,0.07486274147,0.1384990734,Not Significant,1.125734273
hipA,Other,242384E_coliDH5_00419,0.8798367063,26.28730482,1.910592429,0.07658649811,0.1413480409,-5.862464504,1,1.908919148,0.07521109525,0.1390320487,Not Significant,1.123718087
cvrA,Other,242384E_coliDH5_03772,-0.4783610245,24.07903777,-2.136207165,0.05065246239,0.1002188943,-5.484925494,1,-1.904804427,0.07577929752,0.1399702477,Not Significant,1.120449425
rsfS,Other,242384E_coliDH5_03508,0.4614548036,25.66228487,2.146122195,0.04972477941,0.09872208787,-5.467821826,1,1.892423783,0.07751223417,0.1429476015,Not Significant,1.110629745
ptsO,Other,242384E_coliDH5_02042,-0.7419426938,21.57957283,-1.925916691,0.07450063279,0.1383840256,-5.837573543,1,-1.892384064,0.07751785041,0.1429476015,Not Significant,1.110598279
chrR,Other,242384E_coliDH5_04015,0.5612594419,28.9171001,1.811407793,0.09140688443,0.1639779801,-6.020674093,5,1.891965111,0.07757711187,0.1429476015,Not Significant,1.110266393
appY,Other,242384E_coliDH5_04145,0.7390419331,25.62677166,1.919998191,0.07530006259,0.1396440871,-5.847200656,1,1.88639528,0.07836883506,0.1442912231,Not Significant,1.105856609
cusA,Other,242384E_coliDH5_04134,-1.4491031,22.20211411,-1.835438794,0.08759800215,0.1583290644,-5.982813411,1,-1.883664334,0.07875966082,0.1448951655,Not Significant,1.103696163
ygfA,Other,242384E_coliDH5_02606,-0.4303965925,21.56610987,-2.193472195,0.04550845538,0.09241901985,-5.385595831,1,-1.881502325,0.07907030149,0.1453507455,Not Significant,1.101986605
hemY,Other,242384E_coliDH5_03354,-0.2345945128,27.96810904,-1.797852664,0.09361983724,0.1670386423,-6.041893307,4,-1.879141474,0.0794107631,0.1457633596,Not Significant,1.100120631
unknown,Other,242384E_coliDH5_00178,-0.6020532159,21.7130555,-1.973139985,0.06839250229,0.1282776445,-5.760148498,1,-1.878715489,0.07947233439,0.1457633596,Not Significant,1.09978403
dadX,Other,242384E_coliDH5_03773,-1.311155225,24.25156432,-1.836315514,0.08746176337,0.1583290644,-5.981426337,1,-1.87863266,0.07948431138,0.1457633596,Not Significant,1.099718584
yadG,Other,242384E_coliDH5_01250,-0.3734576392,27.75104019,-1.846491854,0.08589420904,0.1560298742,-5.965296539,2,-1.874412862,0.08009662619,0.1467695922,Not Significant,1.096385777
rlmB,Other,242384E_coliDH5_00772,-0.2244553773,26.54424505,-1.835569868,0.08757762174,0.1583290644,-5.982606062,3,-1.873955907,0.08016318503,0.1467749745,Not Significant,1.096025036
trmD,Other,242384E_coliDH5_03476,-0.2149382979,26.33181594,-1.834725735,0.08770894854,0.1583290644,-5.983941254,3,-1.869872182,0.08076020645,0.1477508297,Not Significant,1.09280258
zipA,Other,242384E_coliDH5_01343,-0.5792112718,26.75269323,-1.800590849,0.09316901035,0.1664917946,-6.037614973,3,-1.869313357,0.08084221207,0.1477836634,Not Significant,1.092361811
rpoN,Other,242384E_coliDH5_02038,0.1984213864,27.12614077,1.840010041,0.08688972769,0.1574663015,-5.975576708,3,1.868229436,0.08100148567,0.1479123594,Not Significant,1.091507016
treF,Other,242384E_coliDH5_03123,0.9206656565,25.23063715,1.859598909,0.0839122956,0.1529112685,-5.94444154,1,1.867961894,0.08104084192,0.1479123594,Not Significant,1.091296056
ssuE,Other,242384E_coliDH5_00279,-0.9556907432,21.69818661,-1.850327713,0.08530989385,0.1550905635,-5.959202478,1,-1.863892215,0.08164161207,0.1488910664,Not Significant,1.088088428
gmhB,Other,242384E_coliDH5_01324,0.5345072565,27.03095513,2.004885026,0.0645464622,0.1224578029,-5.707504487,1,1.862294839,0.0818785021,0.1492051377,Not Significant,1.086830111
fdhD,Other,242384E_coliDH5_02820,-0.5032691987,22.96015697,-2.025350046,0.06217292534,0.1191303478,-5.673319318,1,-1.852946504,0.08327718293,0.1516341444,Not Significant,1.079473974
dapD,Other,242384E_coliDH5_01288,0.2774084178,31.50898188,1.690872051,0.1128153991,0.193390677,-6.205771695,17,1.852318921,0.08337183892,0.1516867763,Not Significant,1.078980619
unknown,Other,242384E_coliDH5_01584,0.7959643203,22.38022698,1.86462062,0.08316389592,0.1517872689,-5.936427686,1,1.851032967,0.08356609356,0.1519203923,Not Significant,1.077969899
murG,Other,242384E_coliDH5_01214,-0.2246539464,27.2559377,-1.769154892,0.09846258544,0.1741972275,-6.0864858,4,-1.849548899,0.08379077588,0.1522089133,Not Significant,1.076803788
yrfF,Other,242384E_coliDH5_01632,-0.4959955304,24.81160746,-2.027136919,0.06196952564,0.1188393148,-5.670325429,1,-1.847989378,0.08402746095,0.1525187666,Not Significant,1.075578759
clpA,Other,242384E_coliDH5_00224,0.3226634988,29.25496224,1.717795552,0.1076845101,0.1872103729,-6.165142614,9,1.833568205,0.08624446617,0.1564197983,Not Significant,1.064268762
hemB,Other,242384E_coliDH5_04248,0.2068568908,29.54141728,1.651324496,0.1207387749,0.203296603,-6.264676265,10,1.832878525,0.08635178297,0.1564914087,Not Significant,1.063728691
